"2017-03-20","SE0008730535","Train Alliance Sweden AB","Sälj",17,0,"Nej","5"
"2017-03-20","SE0008730535","Train Alliance Sweden AB","Sälj",17,39700,"Nej","5"
"2017-03-20","SE0008730535","Train Alliance Sweden AB","Sälj",17,40600,"Nej","5"
"2017-03-20","SE0008730535","Train Alliance Sweden AB","Köp",17,0,"Nej","5"
"2017-03-20","SE0008730535","Train Alliance Sweden AB","Sälj",17,3930,"Nej","5"
"2017-03-20","SE0008730535","Train Alliance Sweden AB","Sälj",17,0,"Nej","5"
"2017-03-20","SE0008730535","Train Alliance Sweden AB","Sälj",17,7930,"Nej","5"
"2017-03-20","SE0008730535","Train Alliance Sweden AB","Köp",17,2000,"Nej","5"
"2017-03-20","SE0008730535","Train Alliance Sweden AB","Sälj",17,45000,"Nej","5"
"2017-03-20","SE0008730535","Train Alliance Sweden AB","Köp",17,20000,"Nej","5"
