"2016-05-16","SE0007525316","Rasta Group AB","Sälj",4.5,1500,"Nej","0"
"2016-05-16","SE0007525316","Rasta Group AB","Köp",4.5,1500,"Nej","0"
"2016-05-16","SE0007525316","Rasta Group AB","Köp",4.5,20000,"Nej","0"
"2016-05-16","SE0007525316","Rasta Group AB","Sälj",4.5,1000,"Nej","0"
"2016-05-16","SE0007525316","Rasta Group AB","Köp",4.5,25000,"Nej","0"
"2016-05-16","SE0007525316","Rasta Group AB","Sälj",4.5,0,"Nej","0"
"2016-05-16","SE0007525316","Rasta Group AB","Köp",4.5,500,"Nej","0"
"2016-05-16","SE0007525316","Rasta Group AB","Köp",4.5,18000,"Nej","0"
"2016-05-16","SE0007525316","Rasta Group AB","Sälj",4.5,0,"Nej","0"
"2016-05-16","SE0007525316","Rasta Group AB","Köp",4.5,22500,"Nej","0"
"2016-05-16","SE0007525316","Rasta Group AB","Sälj",4.5,0,"Nej","0"
"2016-05-16","SE0007525316","Rasta Group AB","Köp",4.5,1500,"Nej","0"
