"2017-01-16","SE0000418550","Spiltan, Investment AB","Köp",5000,2,"Nej","1"
"2017-01-16","SE0000418550","Spiltan, Investment AB","Köp",4800,10,"Nej","1"
"2017-01-16","SE0000418550","Spiltan, Investment AB","Sälj",6300,10,"Nej","1"
"2017-01-16","SE0000418550","Spiltan, Investment AB","Köp",5000,1,"Nej","1"
"2017-01-16","SE0000418550","Spiltan, Investment AB","Köp",5000,3,"Nej","1"
"2017-01-16","SE0000418550","Spiltan, Investment AB","Köp",5200,30,"Nej","1"
"2017-01-16","SE0000418550","Spiltan, Investment AB","Köp",4500,1,"Nej","1"
"2017-01-16","SE0000418550","Spiltan, Investment AB","Köp",4750,5,"Nej","1"
"2017-01-16","SE0000418550","Spiltan, Investment AB","Köp",5100,3,"Nej","1"
"2017-01-16","SE0000418550","Spiltan, Investment AB","Köp",5200,10,"Nej","1"
"2017-01-16","SE0000418550","Spiltan, Investment AB","Köp",5000,7,"Nej","1"
"2017-01-16","SE0000418550","Spiltan, Investment AB","Köp",5200,2,"Nej","1"
"2017-01-16","SE0000418550","Spiltan, Investment AB","Sälj",5500,100,"Nej","1"
"2017-01-16","SE0000418550","Spiltan, Investment AB","Köp",5200,1,"Nej","1"
