"2016-12-12","SE0002475343","Rabbalshede Kraft AB, B","Sälj",5,900,"Nej","0"
"2016-12-12","SE0002475343","Rabbalshede Kraft AB, B","Sälj",4.5,1200,"Nej","0"
"2016-12-12","SE0002475343","Rabbalshede Kraft AB, B","Sälj",4,3500,"Nej","0"
"2016-12-12","SE0002475343","Rabbalshede Kraft AB, B","Köp",3.5,3500,"Nej","0"
"2016-12-12","SE0002475343","Rabbalshede Kraft AB, B","Köp",3.8,0,"Nej","0"
"2016-12-12","SE0002475343","Rabbalshede Kraft AB, B","Sälj",3.8,400,"Nej","0"
"2016-12-12","SE0002475343","Rabbalshede Kraft AB, B","Sälj",3.8,500,"Nej","0"
"2016-12-12","SE0002475343","Rabbalshede Kraft AB, B","Sälj",3.8,2500,"Nej","0"
"2016-12-12","SE0002475343","Rabbalshede Kraft AB, B","Sälj",3.8,2500,"Nej","0"
"2016-12-12","SE0002475343","Rabbalshede Kraft AB, B","Sälj",3.8,5000,"Nej","0"
"2016-12-12","SE0002475343","Rabbalshede Kraft AB, B","Sälj",3.8,2500,"Nej","0"
"2016-12-12","SE0002475343","Rabbalshede Kraft AB, B","Köp",3.8,0,"Nej","0"
