"2016-04-14","SE0004330397","Spiltan, Investment AB, Pref","Köp",4500,10,"Nej","0"
"2016-04-14","SE0004330397","Spiltan, Investment AB, Pref","Sälj",5500,5,"Nej","0"
"2016-04-14","SE0004330397","Spiltan, Investment AB, Pref","Sälj",5050,40,"Nej","0"
"2016-04-14","SE0004330397","Spiltan, Investment AB, Pref","Sälj",5200,20,"Nej","0"
"2016-04-14","SE0004330397","Spiltan, Investment AB, Pref","Sälj",5050,34,"Nej","0"
"2016-04-14","SE0004330397","Spiltan, Investment AB, Pref","Sälj",5000,171,"Nej","0"
"2016-04-14","SE0004330397","Spiltan, Investment AB, Pref","Sälj",5000,18,"Nej","0"
"2016-04-14","SE0004330397","Spiltan, Investment AB, Pref","Sälj",5000,18,"Nej","0"
"2016-04-14","SE0004330397","Spiltan, Investment AB, Pref","Köp",5000,0,"Nej","0"
"2016-04-14","SE0004330397","Spiltan, Investment AB, Pref","Sälj",5000,18,"Nej","0"
"2016-04-14","SE0004330397","Spiltan, Investment AB, Pref","Sälj",5000,18,"Nej","0"
"2016-04-14","SE0004330397","Spiltan, Investment AB, Pref","Köp",5000,0,"Nej","0"
"2016-04-14","SE0004330397","Spiltan, Investment AB, Pref","Sälj",5000,21,"Nej","0"
"2016-04-14","SE0004330397","Spiltan, Investment AB, Pref","Sälj",5000,8,"Nej","0"
