"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,30,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,130,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,130,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,30,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,30,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,0,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,130,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,320,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,30,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,130,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,40,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,30,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,100,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,30,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,30,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,20,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,20,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,150,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,10,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,100,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,10,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,20,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,100,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,10,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,77,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,100,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,400,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,100,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,100,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,150,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,100,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,50,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,200,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,150,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,50,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,40,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,500,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Sälj",65,40,"Nej","5"
"2017-06-19","MI5590643295","Escapat Partners Sweden AB (publ)","Köp",65,20,"Nej","5"
