"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,1,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,9,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,1,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,24,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,5,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,15,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,14,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,14,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,14,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,14,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,15,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,14,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,15,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,0,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,2,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,24,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,27,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,27,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,10,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,1,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,15,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,30,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,3,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,3,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,20,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,20,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,1,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,6,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,10,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,7,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,200,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,4,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,9,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,2,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,1,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,3,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,20,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,15,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,2,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,1,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,15,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,15,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,2,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,10,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,1,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,10,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,2,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Sälj",7500,2,"Nej","5"
"2017-06-19","SE0000418550","Spiltan, Investment AB","Köp",7500,7,"Nej","5"
