"2016-06-21","SE0007525316","Rasta Group AB","Köp",5,40000,"Nej","0"
"2016-06-21","SE0007525316","Rasta Group AB","Köp",4.9,15000,"Nej","0"
"2016-06-21","SE0007525316","Rasta Group AB","Köp",4.9,1000,"Nej","0"
"2016-06-21","SE0007525316","Rasta Group AB","Sälj",5.2,1000,"Nej","0"
"2016-06-21","SE0007525316","Rasta Group AB","Sälj",5,15000,"Nej","0"
"2016-06-21","SE0007525316","Rasta Group AB","Köp",5,7000,"Nej","0"
"2016-06-21","SE0007525316","Rasta Group AB","Köp",5,7000,"Nej","0"
"2016-06-21","SE0007525316","Rasta Group AB","Köp",5,7000,"Nej","0"
"2016-06-21","SE0007525316","Rasta Group AB","Köp",5,56000,"Nej","0"
"2016-06-21","SE0007525316","Rasta Group AB","Sälj",5,0,"Nej","0"
"2016-06-21","SE0007525316","Rasta Group AB","Köp",5,3000,"Nej","0"
"2016-06-21","SE0007525316","Rasta Group AB","Köp",5,3000,"Nej","0"
"2016-06-21","SE0007525316","Rasta Group AB","Köp",5,4000,"Nej","0"
"2016-06-21","SE0007525316","Rasta Group AB","Köp",5,10000,"Nej","0"
