"2017-06-19","SE0006080461","Clean Oil Technology","Sälj",1.25,5500,"Nej","0"
"2017-06-19","SE0006080461","Clean Oil Technology","Sälj",1,4000,"Nej","0"
"2017-06-19","SE0006080461","Clean Oil Technology","Köp",0.65,30000,"Nej","0"
"2017-06-19","SE0006080461","Clean Oil Technology","Sälj",1,35000,"Nej","0"
"2017-06-19","SE0006080461","Clean Oil Technology","Köp",0.87,12000,"Nej","0"
"2017-06-19","SE0006080461","Clean Oil Technology","Köp",0.87,492000,"Nej","0"
"2017-06-19","SE0006080461","Clean Oil Technology","Sälj",0.87,0,"Nej","0"
"2017-06-19","SE0006080461","Clean Oil Technology","Sälj",0.87,0,"Nej","0"
"2017-06-19","SE0006080461","Clean Oil Technology","Köp",0.87,4000,"Nej","0"
