"2016-02-22","SE0000418550","Spiltan, Investment AB","Sälj",3150,120,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,0,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,0,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,0,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,80,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,10,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,22,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,15,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Sälj",3150,10,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,15,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,10,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,20,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Sälj",3150,30,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,2,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,10,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,400,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,10,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,600,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,30,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,50,"Nej","5"
"2016-02-22","SE0000418550","Spiltan, Investment AB","Köp",3150,35,"Nej","5"
