"2017-05-22","SE0008730535","Train Alliance Sweden AB","Sälj",15,23800,"Nej","5"
"2017-05-22","SE0008730535","Train Alliance Sweden AB","Köp",15,0,"Nej","5"
"2017-05-22","SE0008730535","Train Alliance Sweden AB","Sälj",15,75700,"Nej","5"
"2017-05-22","SE0008730535","Train Alliance Sweden AB","Sälj",15,2000,"Nej","5"
"2017-05-22","SE0008730535","Train Alliance Sweden AB","Sälj",15,10000,"Nej","5"
"2017-05-22","SE0008730535","Train Alliance Sweden AB","Sälj",15,15000,"Nej","5"
"2017-05-22","SE0008730535","Train Alliance Sweden AB","Sälj",15,730,"Nej","5"
"2017-05-22","SE0008730535","Train Alliance Sweden AB","Sälj",15,13060,"Nej","5"
"2017-05-22","SE0008730535","Train Alliance Sweden AB","Sälj",15,30000,"Nej","5"
"2017-05-22","SE0008730535","Train Alliance Sweden AB","Sälj",15,25000,"Nej","5"
"2017-05-22","SE0008730535","Train Alliance Sweden AB","Köp",15,15000,"Nej","5"
"2017-05-22","SE0008730535","Train Alliance Sweden AB","Köp",15,60000,"Nej","5"
